Formatted_Year_Month,Event,DataCards,Deaths,Injured,Missing,Houses.Destroyed,Houses.Damaged,Directly.affected,Indirectly.Affected,Relocated,Evacuated
2011/12/1,FIRE,1,0,0,0,8,0,48,12,0,0
2011/12/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2012/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2012/1/1,DROUGHT,9,0,0,0,0,0,20550,2165,0,0
2012/1/1,EPIDEMIC,17,24,0,0,0,0,0,646,0,0
2012/1/1,EPIZOOTY,23,0,0,0,0,0,7003,4900,0,0
2012/1/1,FIRE,15,7,0,0,22,0,216,342,0,0
2012/1/1,FOREST FIRE,15,48,0,0,0,0,2810,18,0,0
2012/1/1,RAVAGERS AND LOCUSTS PILGRIMS,7,0,0,0,0,0,11431,1633,0,0
2012/1/1,SOCIAL CONFLICTS,13,9,0,0,0,0,0,15,0,0
2012/2/1,EPIDEMIC,16,19,0,0,0,0,0,329,0,0
2012/2/1,FIRE,1,0,0,0,0,0,7,1,0,0
2012/2/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2012/3/1,EPIDEMIC,21,116,0,0,0,0,0,495,0,0
2012/3/1,FIRE,5,0,0,0,1,0,72,8,0,0
2012/4/1,EPIDEMIC,20,17,0,0,0,0,0,488,0,0
2012/4/1,FIRE,2,1,0,0,6,0,8,1,0,0
2012/4/1,FLOOD,1,0,0,0,1,0,0,14,0,0
2012/5/1,EPIDEMIC,22,262,0,0,0,0,0,373,0,0
2012/5/1,FLOOD,2,0,0,0,0,0,18,18,0,0
2012/6/1,EPIDEMIC,2,0,0,0,0,0,0,8,0,0
2012/6/1,FLOOD,7,3,0,0,369,0,4292,8,0,0
2012/7/1,FLOOD,28,21,0,0,4349,0,53830,215,0,0
2012/8/1,FLOOD,166,29,109,0,17978,736,372485,10128,0,0
2012/9/1,FLOOD,4,0,0,0,62,0,6199,4,0,0
2012/10/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2012/10/1,FOREST FIRE,12,0,0,0,0,0,0,0,0,0
2012/11/1,FLOOD,10,3,1,0,837,0,0,5690,0,0
2012/11/1,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
2012/12/1,FOREST FIRE,4,0,0,0,0,0,0,0,0,0
2013/1/1,DROUGHT,31,0,0,0,0,0,1009140,42991,0,0
2013/1/1,EPIDEMIC,12,0,0,0,0,0,544,26,0,0
2013/1/1,EPIZOOTY,20,0,0,0,0,0,1153,221,0,0
2013/1/1,FIRE,13,14,0,0,118,0,165,477,0,0
2013/1/1,FOREST FIRE,36,8,0,0,0,0,19,63,0,0
2013/1/1,RAVAGERS AND LOCUSTS PILGRIMS,22,0,0,0,0,0,0,0,0,0
2013/1/1,SOCIAL CONFLICTS,3,0,0,0,0,0,0,0,0,0
2013/2/1,EPIDEMIC,23,118,0,0,0,0,0,757,0,0
2013/3/1,EPIDEMIC,37,172,0,0,0,0,0,1301,0,0
2013/3/1,FIRE,1,0,0,0,0,0,0,0,0,0
2013/4/1,EPIDEMIC,29,68,0,0,0,0,0,1609,0,0
2013/4/1,FIRE,10,0,0,0,35,0,190,27,0,0
2013/4/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2013/5/1,EPIDEMIC,37,26,0,0,0,0,0,975,0,0
2013/5/1,FOREST FIRE,1,0,0,0,0,0,0,0,0,0
2013/6/1,EPIDEMIC,4,0,0,0,0,0,0,30,0,0
2013/6/1,FIRE,1,0,0,0,0,0,14,4,0,0
2013/6/1,FLOOD,1,0,0,0,0,0,71,71,0,0
2013/7/1,FLOOD,5,0,2,0,1004,0,8953,195,0,0
2013/8/1,DROUGHT,1,0,0,0,0,0,36124,0,0,0
2013/8/1,EPIDEMIC,1,0,0,0,0,0,0,0,0,0
2013/8/1,FIRE,1,0,0,0,0,0,0,0,0,0
2013/8/1,FLOOD,177,20,30,0,15474,463,236236,5879,0,0
2013/9/1,FIRE,1,0,0,0,0,0,0,4,0,0
2013/9/1,FLOOD,3,0,0,0,86,0,1967,63,0,0
2013/10/1,FIRE,2,0,0,0,0,0,0,0,0,0
2013/10/1,FOREST FIRE,10,0,0,0,0,0,48,8,0,0
2013/11/1,EPIDEMIC,2,0,0,0,0,0,0,12,0,0
2013/11/1,FLOOD,12,0,0,0,5015,0,0,0,0,0
2013/11/1,FOREST FIRE,3,0,0,0,0,0,0,0,0,0
2014/1/1,FLOOD,1,0,0,0,29,0,104,0,0,0
2014/1/1,DROUGHT,3407,0,0,0,0,0,0,0,0,0
2014/1/1,DROUGHT,289,0,0,0,0,0,0,0,0,0
2014/1/1,EPIDEMIC,43,41,884,0,0,0,230,0,0,0
2014/1/1,FLOOD,25,3,0,0,0,153,0,0,0,0
2014/1/1,SOCIAL CONFLICTS,63,0,0,0,0,0,75961,1040,75961,0
2014/2/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2014/2/1,EPIDEMIC,10,12,278,0,0,0,0,0,0,0
2014/3/1,EPIDEMIC,12,4,145,0,0,0,0,0,0,0
2014/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2014/4/1,EPIDEMIC,2,0,4,0,0,0,0,0,0,0
2014/4/1,FIRE,5,0,0,0,0,0,0,0,0,0
2014/4/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2014/5/1,EPIDEMIC,6,2,23,0,0,0,0,0,0,0
2014/6/1,EPIDEMIC,2,0,41,0,0,0,0,0,0,0
2014/6/1,FLOOD,4,0,0,0,0,0,0,0,0,0
2014/7/1,EPIDEMIC,1,0,3,0,0,0,0,0,0,0
2014/7/1,FLOOD,3,0,0,0,0,0,0,0,0,0
2014/8/1,DROUGHT,2,0,0,0,0,0,21294,703,0,0
2014/8/1,EPIDEMIC,3,0,12,0,0,0,0,0,0,0
2014/8/1,EPIZOOTY,2,0,0,0,0,0,39,9,0,0
2014/8/1,FLOOD,198,19,1,0,27,284,562,395,0,0
2014/9/1,EPIDEMIC,1,0,20,0,0,0,0,0,0,0
2014/9/1,FLOOD,1,0,0,0,16,71,0,1804,0,0
2015/1/1,DROUGHT,3127,0,0,0,0,0,0,0,0,0
2015/1/1,DROUGHT,2,0,0,0,0,0,0,0,0,0
2015/1/1,EPIDEMIC,27,343,9019,0,0,0,0,0,0,0
2015/1/1,FLOOD,100,0,0,0,1608,196,0,0,0,0
2015/1/1,SOCIAL CONFLICTS,130,0,0,0,0,0,160668,0,161124,0
2015/2/1,EPIDEMIC,20,197,4202,0,0,0,0,0,0,0
2015/3/1,EPIDEMIC,22,92,1682,0,0,0,0,0,0,0
2015/3/1,SOCIAL CONFLICTS,1,2,0,3,0,0,0,0,0,0
2015/4/1,EPIDEMIC,15,13,236,0,0,0,0,0,0,0
2015/4/1,FLOOD,1,0,2,0,0,168,0,583,0,0
2015/5/1,EPIDEMIC,2,0,2,0,0,0,0,0,0,0
2015/5/1,SOCIAL CONFLICTS,1,80,0,32,0,105,0,0,25700,0
2015/6/1,EPIDEMIC,3,0,8,0,0,0,0,0,0,0
2015/6/1,FLOOD,6,1,2,0,0,0,0,0,0,0
2015/7/1,EPIDEMIC,1,5,33,0,0,0,0,0,0,0
2015/7/1,FLOOD,23,4,0,0,0,826,801,0,3132,0
2015/7/1,SOCIAL CONFLICTS,1,40,0,0,0,0,0,0,0,0
2015/8/1,FLOOD,68,7,5,0,324,2006,867,0,1804,0
2015/9/1,FLOOD,4,0,0,0,267,93,0,0,0,0
2015/9/1,SOCIAL CONFLICTS,2,18,3,1,0,0,0,0,0,0
2015/11/1,FLOOD,1,0,0,0,0,365,0,0,0,0
2015/11/1,SOCIAL CONFLICTS,1,20,0,0,0,0,0,0,0,0
2016/1/1,DROUGHT,3361,0,0,0,0,0,0,0,0,0
2016/1/1,DROUGHT,118,0,0,0,0,0,0,0,0,0
2016/1/1,EPIDEMIC,56,136,3675,0,0,0,0,0,0,0
2016/1/1,SOCIAL CONFLICTS,1,5,0,0,0,0,0,0,0,0
2016/2/1,EPIDEMIC,17,19,681,0,0,0,0,0,0,0
2016/3/1,EPIDEMIC,8,4,59,0,0,0,0,0,0,0
2016/3/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2016/4/1,EPIDEMIC,2,0,80,0,0,0,0,0,0,0
2016/4/1,FLOOD,2,3,0,0,0,204,0,0,0,0
2016/5/1,EPIDEMIC,3,1,29,0,0,0,0,0,0,0
2016/5/1,FLOOD,2,1,0,0,0,61,0,0,0,0
2016/6/1,FLOOD,30,6,2,0,0,1102,0,0,0,0
2016/7/1,FLOOD,78,6,7,0,0,1005,582,0,591,0
2016/8/1,FLOOD,180,29,39,2,1045,5413,111,0,111,0
2016/9/1,FLOOD,30,4,4,0,3,731,29,0,29,0
2016/10/1,EPIDEMIC,2,6,38,0,0,0,0,0,0,0
2016/12/1,SOCIAL CONFLICTS,5,281,141,5,0,0,0,0,0,0
2017/1/1,DROUGHT,3317,0,0,0,0,0,0,0,0,0
2017/1/1,DROUGHT,7,0,0,0,0,0,0,0,0,0
2017/1/1,EPIDEMIC,47,214,4217,0,0,0,0,0,0,0
2017/2/1,EPIDEMIC,14,7,180,0,0,0,0,0,0,0
2017/3/1,EPIDEMIC,20,10,263,0,0,0,0,0,0,0
2017/4/1,EPIDEMIC,17,8,248,0,0,0,0,0,0,0
2017/4/1,FLOOD,4,1,0,0,0,247,0,0,0,0
2017/5/1,EPIDEMIC,4,0,37,0,0,0,0,0,0,0
2017/5/1,FLOOD,15,1,0,0,4,124,0,0,0,0
2017/6/1,EPIDEMIC,2,0,8,0,0,0,0,0,0,0
2017/6/1,FLOOD,85,18,20,0,0,2412,0,0,0,0
2017/7/1,EPIDEMIC,1,0,15,0,0,0,0,0,0,0
2017/7/1,FLOOD,158,13,15,4,250,3526,40,0,40,0
2017/8/1,FLOOD,134,12,5,0,0,2529,0,0,0,0
2017/9/1,EPIDEMIC,2,0,20,0,0,0,0,0,0,0
2017/9/1,FLOOD,78,10,1,0,0,2828,0,0,0,0
2017/10/1,EPIDEMIC,1,0,2,0,0,0,0,0,0,0
2017/10/1,FLOOD,22,0,0,0,0,458,0,0,0,0
2017/11/1,EPIDEMIC,1,0,3,0,0,0,0,0,0,0
2017/12/1,EPIDEMIC,1,0,7,0,0,0,0,0,0,0
2017/1/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2017/1/1,FLOOD,1,0,0,0,0,37,0,0,0,0
2018/1/1,DROUGHT,2253,0,0,0,0,0,0,0,0,0
2018/1/1,DROUGHT,32,0,0,0,0,0,0,0,0,0
2018/1/1,EPIDEMIC,50,272,3631,0,0,0,0,0,0,0
2018/1/1,FLOOD,135,0,0,0,0,7576,0,0,0,0
2018/2/1,EPIDEMIC,36,24,1253,0,0,0,0,0,0,0
2018/3/1,EPIDEMIC,16,16,611,0,0,0,0,0,0,0
2018/3/1,FLOOD,3,0,0,0,0,24,0,0,0,0
2018/4/1,EPIDEMIC,18,3,185,0,0,0,0,0,0,0
2018/4/1,FLOOD,1,0,0,0,0,0,0,0,0,0
2018/5/1,EPIDEMIC,4,0,15,0,0,0,0,0,0,0
2018/6/1,EPIDEMIC,2,0,5,0,0,0,0,0,0,0
2018/6/1,FLOOD,33,1,1,0,0,457,0,0,0,0
2018/7/1,EPIDEMIC,5,56,3513,0,0,0,0,0,0,0
2018/7/1,FLOOD,43,3,16,0,0,694,0,0,0,0
2018/8/1,EPIDEMIC,5,11,231,0,0,0,0,0,0,0
2018/8/1,FLOOD,116,5,21,0,0,5066,0,0,0,0
2018/9/1,EPIDEMIC,4,3,123,0,0,0,0,0,0,0
2018/9/1,FLOOD,4,0,0,0,0,86,0,0,0,0
2018/10/1,EPIDEMIC,2,4,39,0,0,0,0,0,0,0
2018/12/1,EPIDEMIC,2,0,169,0,0,0,0,0,0,0
2019/1/1,ACCIDENT,1,0,0,0,0,0,0,0,0,0
2019/1/1,EPIDEMIC,149,140,0,0,0,0,0,0,0,0
2019/1/1,PLAGUE,2,1,0,0,0,0,0,0,0,0
2019/3/1,DROUGHT,5,0,0,0,0,0,0,0,0,0
2019/4/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/4/1,FLOOD,5,0,0,0,239,15,280,161,0,0
2019/5/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/5/1,FLOOD,16,3,9,0,90,32,0,0,0,0
2019/6/1,FLOOD,18,3,14,0,593,20,0,0,0,0
2019/7/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/7/1,FLOOD,25,2,3,0,423,7,0,0,0,0
2019/8/1,FLOOD,375,19,30,0,12308,895,0,0,0,0
2019/9/1,DROUGHT,2970,0,0,0,0,0,0,0,0,0
2019/9/1,FLOOD,81,2,0,0,2205,10,0,0,0,0
2019/10/1,FLOOD,18,0,0,0,1102,0,0,0,0,0
2019/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2019/1/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2020/1/1,EPIDEMIC,355,221,0,0,0,0,152318,189281,0,0
2020/1/1,FLOOD,5,0,0,0,351,25,0,0,0,0
2020/2/1,EPIDEMIC,407,94,0,1,0,0,129227,142836,0,0
2020/3/1,EPIDEMIC,540,125,0,0,0,0,183560,185108,0,0
2020/4/1,EPIDEMIC,390,86,0,0,0,0,133159,133304,0,0
2020/4/1,FLOOD,1,0,0,0,0,0,1253,1253,0,0
2020/5/1,EPIDEMIC,459,99,0,0,0,0,149154,150447,0,0
2020/5/1,FLOOD,1,0,0,0,63,63,0,0,0,0
2020/6/1,EPIDEMIC,341,74,0,0,0,0,133692,135320,0,0
2020/6/1,FLOOD,34,5,0,0,1707,1043,0,0,0,0
2020/6/1,PLAGUE,1,0,0,0,0,0,735,735,0,0
2020/7/1,EPIDEMIC,318,77,0,0,0,0,141537,144235,0,0
2020/7/1,FLOOD,144,4,1,0,5102,4767,0,0,0,0
2020/8/1,DROUGHT,3,0,0,0,0,0,0,0,0,0
2020/8/1,EPIDEMIC,383,583,0,0,0,0,709694,709794,0,0
2020/8/1,FLOOD,445,12,8,0,16427,20816,0,0,0,0
2020/8/1,PLAGUE,1,0,0,0,0,0,174,174,0,0
2020/9/1,DROUGHT,3666,0,0,0,0,0,0,0,0,0
2020/9/1,EPIDEMIC,297,909,0,0,0,0,924312,924030,0,0
2020/9/1,FLOOD,421,31,2,0,30552,29567,49,0,0,0
2020/10/1,DROUGHT,7,0,0,0,0,0,0,0,0,0
2020/10/1,EPIDEMIC,294,1356,0,0,0,0,1043434,1043434,0,0
2020/11/1,EPIDEMIC,369,873,0,1,0,0,735943,735391,0,0
2020/12/1,EPIDEMIC,294,420,0,2,0,0,395075,395026,0,0
2020/12/1,FLOOD,2,6,0,0,0,0,4094,4094,0,0
2020/3/1,EPIDEMIC,2,0,0,0,0,0,50,50,0,0
2020/3/1,EPIDEMIC,1,0,0,0,0,0,263,263,0,0
2020/4/1,EPIDEMIC,1,0,0,0,0,0,56,56,0,0
2020/6/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2020/8/1,FLOOD,1,0,0,0,0,417,0,0,0,0
2020/8/1,FLOOD,2,0,0,0,3,184,0,0,0,0
2020/9/1,DROUGHT,6,0,0,0,0,0,0,0,0,0
2020/9/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2021/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
2021/1/1,EPIDEMIC,426,282,0,0,0,0,293114,294292,0,0
2021/2/1,EPIDEMIC,434,191,0,0,0,0,203563,203973,0,0
2021/2/1,PLAGUE,1,0,0,0,0,0,14,14,0,0
2021/3/1,EPIDEMIC,524,141,0,0,0,0,197118,197118,0,0
2021/3/1,PLAGUE,2,2,0,0,0,0,1925,1925,0,0
2021/4/1,EPIDEMIC,514,152,0,0,0,0,189859,189859,0,0
2021/5/1,EPIDEMIC,559,168,0,0,0,0,192518,192518,0,0
2021/5/1,FLOOD,1,0,0,0,0,0,1875,1875,0,0
2021/6/1,EPIDEMIC,373,113,0,0,0,0,153618,153618,0,0
2021/6/1,FLOOD,9,2,3,0,17,18,0,0,0,0
2021/6/1,PLAGUE,1,0,0,0,0,0,13,13,0,0
2021/7/1,EPIDEMIC,342,71,0,0,0,0,175654,175654,0,0
2021/7/1,FLOOD,214,17,25,0,4922,381,7168,10076,0,0
2021/7/1,PLAGUE,1,0,0,0,0,0,18,18,0,0
2021/8/1,EPIDEMIC,454,584,0,0,0,0,745406,745404,0,0
2021/8/1,FLOOD,253,34,18,0,7439,1301,3858,4151,0,0
2021/9/1,DROUGHT,9,0,0,0,0,0,0,0,0,0
2021/9/1,EPIDEMIC,368,791,0,0,0,0,938968,943014,0,0
2021/9/1,FLOOD,60,1,1,2,1196,108,0,379,0,0
2021/9/1,PLAGUE,2,0,0,0,0,0,2413,2413,0,0
2021/10/1,DROUGHT,7,0,0,0,0,0,0,0,0,0
2021/10/1,EPIDEMIC,403,739,0,0,0,0,1041741,1051441,0,0
2021/10/1,FLOOD,1,0,0,0,0,0,2115,2115,0,0
2021/10/1,PLAGUE,1,0,0,0,0,0,550,550,0,0
2021/11/1,EPIDEMIC,313,265,0,0,0,0,412416,412416,0,0
2021/12/1,EPIDEMIC,335,237,0,0,0,0,318942,318946,0,0
2021/12/1,FLOOD,1,0,0,0,0,0,754,754,0,0
2021/1/1,EPIDEMIC,1,0,0,0,0,0,1,1,0,0
2021/2/1,EPIDEMIC,2,4,0,0,0,0,2060,2060,0,0
2021/3/1,EPIDEMIC,1,0,0,0,0,0,99,99,0,0
2021/7/1,EPIDEMIC,1,0,0,0,0,0,628,628,0,0
2022/1/1,EPIDEMIC,81,29,0,0,0,0,61474,61474,0,0
2022/2/1,EPIDEMIC,1,0,0,0,0,0,17,17,0,0
2022/3/1,EPIDEMIC,8,2,0,0,0,0,8288,8288,0,0
2022/4/1,EPIDEMIC,2,4,0,0,0,0,2831,2831,0,0
2022/5/1,EPIDEMIC,3,0,0,0,0,0,2127,2127,0,0
2022/7/1,EPIDEMIC,1,0,0,0,0,0,238,238,0,0
2022/8/1,EPIDEMIC,1,0,0,0,0,0,1,1,0,0
2022/9/1,EPIDEMIC,2,1,0,0,0,0,6466,6466,0,0
2022/10/1,EPIDEMIC,1,0,0,0,0,0,41,41,0,0
2022/11/1,EPIDEMIC,2,0,0,0,0,0,2187,2187,0,0
2022/12/1,EPIDEMIC,1,1,0,0,0,0,777,777,0,0
2023/3/1,EPIDEMIC,2,0,0,0,0,0,688,688,0,0
2023/4/1,EPIDEMIC,1,0,0,0,0,0,247,247,0,0
2023/6/1,EPIDEMIC,1,0,0,0,0,0,402,402,0,0
2023/7/1,EPIDEMIC,2,0,0,0,0,0,1019,1019,0,0
2023/8/1,EPIDEMIC,3,21,0,0,0,0,7039,7039,0,0
2023/10/1,EPIDEMIC,1,0,0,0,0,0,4837,4837,0,0
2023/11/1,EPIDEMIC,2,1,0,0,0,0,4363,4363,0,0
2024/4/1,EPIDEMIC,2,0,0,0,0,0,5,5,0,0
2024/8/1,FLOOD,1,0,0,0,9,9,0,0,0,0
2025/1/1,EPIDEMIC,1,0,0,0,0,0,3,3,0,0
2025/2/1,EPIDEMIC,3,4,0,0,0,0,3989,3989,0,0
2025/3/1,EPIDEMIC,1,0,0,0,0,0,1963,1963,0,0
2025/5/1,EPIDEMIC,1,2,0,0,0,0,3762,3762,0,0
2025/9/1,EPIDEMIC,1,2,0,0,0,0,38,38,0,0
2025/10/1,EPIDEMIC,1,0,0,0,0,0,723,723,0,0
2025/11/1,EPIDEMIC,2,8,0,0,0,0,5002,5002,0,0
2028/9/1,FLOOD,1,0,0,0,17,0,0,0,0,0
2002/1/1,DROUGHT,1,0,0,0,0,0,0,0,0,0
